source,engine,relative_path,filename,file_size_bytes_json,object_count,top_dir,map_type_code,map_region,map_number,map_variant,map_suffix,canonical_name
OT0,UE5.4.2,Level/Area/V1_0_0/Plain/Map_TP_Plain_N0_1001_C1_GD,Map_TP_Plain_N0_1001_C1_GD,752467,475,Area,TP,Plain,1001,C1,_GD,TP_Plain_N0_1001_C1
OT0,UE5.4.2,Level/Area/V1_0_0/Plain/Map_TP_Plain_N0_2001_A1,Map_TP_Plain_N0_2001_A1,5830604,2727,Area,TP,Plain,2001,A1,,TP_Plain_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Plain/Map_TP_Plain_N0_2001_A1_EFF,Map_TP_Plain_N0_2001_A1_EFF,30628,17,Area,TP,Plain,2001,A1,_EFF,TP_Plain_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Plain/Map_TP_Plain_N0_2001_A1_GD,Map_TP_Plain_N0_2001_A1_GD,1260257,726,Area,TP,Plain,2001,A1,_GD,TP_Plain_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Plain/Map_TP_Plain_N0_2001_B1,Map_TP_Plain_N0_2001_B1,4603204,1633,Area,TP,Plain,2001,B1,,TP_Plain_N0_2001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/Plain/Map_TP_Plain_N0_2001_B1_EFF,Map_TP_Plain_N0_2001_B1_EFF,110949,51,Area,TP,Plain,2001,B1,_EFF,TP_Plain_N0_2001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/Plain/Map_TP_Plain_N0_2001_B1_GD,Map_TP_Plain_N0_2001_B1_GD,963948,560,Area,TP,Plain,2001,B1,_GD,TP_Plain_N0_2001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/Plain/Map_TP_Plain_N0_2001_C1,Map_TP_Plain_N0_2001_C1,2616267,1309,Area,TP,Plain,2001,C1,,TP_Plain_N0_2001_C1
OT0,UE5.4.2,Level/Area/V1_0_0/Plain/Map_TP_Plain_N0_2001_C1_EFF,Map_TP_Plain_N0_2001_C1_EFF,127593,57,Area,TP,Plain,2001,C1,_EFF,TP_Plain_N0_2001_C1
OT0,UE5.4.2,Level/Area/V1_0_0/Plain/Map_TP_Plain_N0_2001_C1_GD,Map_TP_Plain_N0_2001_C1_GD,787760,446,Area,TP,Plain,2001,C1,_GD,TP_Plain_N0_2001_C1
OT0,UE5.4.2,Level/Area/V1_0_0/Plain/Map_TP_Plain_N0_2001_D1,Map_TP_Plain_N0_2001_D1,1848621,762,Area,TP,Plain,2001,D1,,TP_Plain_N0_2001_D1
OT0,UE5.4.2,Level/Area/V1_0_0/Plain/Map_TP_Plain_N0_2001_D1_EFF,Map_TP_Plain_N0_2001_D1_EFF,195204,85,Area,TP,Plain,2001,D1,_EFF,TP_Plain_N0_2001_D1
OT0,UE5.4.2,Level/Area/V1_0_0/Plain/Map_TP_Plain_N0_2001_D1_GD,Map_TP_Plain_N0_2001_D1_GD,849737,467,Area,TP,Plain,2001,D1,_GD,TP_Plain_N0_2001_D1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_DP_River_N0_1001_A1,Map_DP_River_N0_1001_A1,2929569,1048,Area,DP,River,1001,A1,,DP_River_N0_1001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_DP_River_N0_1001_A1_EFF,Map_DP_River_N0_1001_A1_EFF,46252,23,Area,DP,River,1001,A1,_EFF,DP_River_N0_1001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_DP_River_N0_1001_A1_GD,Map_DP_River_N0_1001_A1_GD,539650,316,Area,DP,River,1001,A1,_GD,DP_River_N0_1001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_DP_River_N0_1001_B1,Map_DP_River_N0_1001_B1,4011851,1477,Area,DP,River,1001,B1,,DP_River_N0_1001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_DP_River_N0_1001_B1_EFF,Map_DP_River_N0_1001_B1_EFF,29773,17,Area,DP,River,1001,B1,_EFF,DP_River_N0_1001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_DP_River_N0_1001_B1_GD,Map_DP_River_N0_1001_B1_GD,583019,341,Area,DP,River,1001,B1,_GD,DP_River_N0_1001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_DP_River_N0_1002_A1,Map_DP_River_N0_1002_A1,3993998,1720,Area,DP,River,1002,A1,,DP_River_N0_1002_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_DP_River_N0_1002_A1_EFF,Map_DP_River_N0_1002_A1_EFF,41942,23,Area,DP,River,1002,A1,_EFF,DP_River_N0_1002_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_DP_River_N0_1002_A1_GD,Map_DP_River_N0_1002_A1_GD,649299,350,Area,DP,River,1002,A1,_GD,DP_River_N0_1002_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_DP_River_N0_1002_B1,Map_DP_River_N0_1002_B1,7856080,3283,Area,DP,River,1002,B1,,DP_River_N0_1002_B1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_DP_River_N0_1002_B1_EFF,Map_DP_River_N0_1002_B1_EFF,434704,221,Area,DP,River,1002,B1,_EFF,DP_River_N0_1002_B1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_DP_River_N0_1002_B1_GD,Map_DP_River_N0_1002_B1_GD,1257256,655,Area,DP,River,1002,B1,_GD,DP_River_N0_1002_B1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_DP_River_N0_2001_A1,Map_DP_River_N0_2001_A1,3809908,1325,Area,DP,River,2001,A1,,DP_River_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_DP_River_N0_2001_A1_EFF,Map_DP_River_N0_2001_A1_EFF,60139,35,Area,DP,River,2001,A1,_EFF,DP_River_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_DP_River_N0_2001_A1_GD,Map_DP_River_N0_2001_A1_GD,666232,373,Area,DP,River,2001,A1,_GD,DP_River_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_DP_River_N0_2001_B1,Map_DP_River_N0_2001_B1,3185221,1146,Area,DP,River,2001,B1,,DP_River_N0_2001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_DP_River_N0_2001_B1_EFF,Map_DP_River_N0_2001_B1_EFF,32857,21,Area,DP,River,2001,B1,_EFF,DP_River_N0_2001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_DP_River_N0_2001_B1_GD,Map_DP_River_N0_2001_B1_GD,741279,434,Area,DP,River,2001,B1,_GD,DP_River_N0_2001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_DP_River_N0_2009_A1,Map_DP_River_N0_2009_A1,3038082,1151,Area,DP,River,2009,A1,,DP_River_N0_2009_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_DP_River_N0_2009_A1_EFF,Map_DP_River_N0_2009_A1_EFF,86769,53,Area,DP,River,2009,A1,_EFF,DP_River_N0_2009_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_DP_River_N0_2009_A1_GD,Map_DP_River_N0_2009_A1_GD,786090,470,Area,DP,River,2009,A1,_GD,DP_River_N0_2009_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_FB_River_N0_1001_A1,Map_FB_River_N0_1001_A1,5479118,629,Area,FB,River,1001,A1,,FB_River_N0_1001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_FB_River_N0_1001_A1_EFF,Map_FB_River_N0_1001_A1_EFF,28055,15,Area,FB,River,1001,A1,_EFF,FB_River_N0_1001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_FB_River_N0_1001_A1_GD,Map_FB_River_N0_1001_A1_GD,8241,8,Area,FB,River,1001,A1,_GD,FB_River_N0_1001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_FB_River_N0_2001_A1,Map_FB_River_N0_2001_A1,7666705,744,Area,FB,River,2001,A1,,FB_River_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_FB_River_N0_2001_A1_EFF,Map_FB_River_N0_2001_A1_EFF,7610,7,Area,FB,River,2001,A1,_EFF,FB_River_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_FB_River_N0_2001_A1_GD,Map_FB_River_N0_2001_A1_GD,8241,8,Area,FB,River,2001,A1,_GD,FB_River_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_FP_River_N0_1001_A1,Map_FP_River_N0_1001_A1,4101707,1421,Area,FP,River,1001,A1,,FP_River_N0_1001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_FP_River_N0_1001_A1_EFF,Map_FP_River_N0_1001_A1_EFF,33789,17,Area,FP,River,1001,A1,_EFF,FP_River_N0_1001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_FP_River_N0_1001_A1_GD,Map_FP_River_N0_1001_A1_GD,736544,464,Area,FP,River,1001,A1,_GD,FP_River_N0_1001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_FP_River_N0_1002_A1,Map_FP_River_N0_1002_A1,4592028,1541,Area,FP,River,1002,A1,,FP_River_N0_1002_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_FP_River_N0_1002_A1_EFF,Map_FP_River_N0_1002_A1_EFF,41936,23,Area,FP,River,1002,A1,_EFF,FP_River_N0_1002_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_FP_River_N0_1002_A1_GD,Map_FP_River_N0_1002_A1_GD,735257,438,Area,FP,River,1002,A1,_GD,FP_River_N0_1002_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_FP_River_N0_2001_A1,Map_FP_River_N0_2001_A1,3672708,1455,Area,FP,River,2001,A1,,FP_River_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_FP_River_N0_2001_A1_EFF,Map_FP_River_N0_2001_A1_EFF,33422,19,Area,FP,River,2001,A1,_EFF,FP_River_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_FP_River_N0_2001_A1_GD,Map_FP_River_N0_2001_A1_GD,792584,457,Area,FP,River,2001,A1,_GD,FP_River_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_TB_River_N0_1001_A1,Map_TB_River_N0_1001_A1,8764579,986,Area,TB,River,1001,A1,,TB_River_N0_1001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_TB_River_N0_1001_A1_EFF,Map_TB_River_N0_1001_A1_EFF,10558,7,Area,TB,River,1001,A1,_EFF,TB_River_N0_1001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_TB_River_N0_1001_A1_GD,Map_TB_River_N0_1001_A1_GD,5365,5,Area,TB,River,1001,A1,_GD,TB_River_N0_1001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_TB_River_N0_2001_A1,Map_TB_River_N0_2001_A1,4743098,1519,Area,TB,River,2001,A1,,TB_River_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_TB_River_N0_2001_A1_EFF,Map_TB_River_N0_2001_A1_EFF,104542,41,Area,TB,River,2001,A1,_EFF,TB_River_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_TB_River_N0_2001_A1_GD,Map_TB_River_N0_2001_A1_GD,10560,10,Area,TB,River,2001,A1,_GD,TB_River_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_TP_River_N0_1001_A1,Map_TP_River_N0_1001_A1,6404979,2687,Area,TP,River,1001,A1,,TP_River_N0_1001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_TP_River_N0_1001_A1_EFF,Map_TP_River_N0_1001_A1_EFF,13389,9,Area,TP,River,1001,A1,_EFF,TP_River_N0_1001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_TP_River_N0_1001_A1_GD,Map_TP_River_N0_1001_A1_GD,1914054,1185,Area,TP,River,1001,A1,_GD,TP_River_N0_1001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_TP_River_N0_2001_A1,Map_TP_River_N0_2001_A1,9725212,4354,Area,TP,River,2001,A1,,TP_River_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_TP_River_N0_2001_A1_EFF,Map_TP_River_N0_2001_A1_EFF,92784,35,Area,TP,River,2001,A1,_EFF,TP_River_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_TP_River_N0_2001_A1_GD,Map_TP_River_N0_2001_A1_GD,2284320,1358,Area,TP,River,2001,A1,_GD,TP_River_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_TP_River_N0_2001_B1,Map_TP_River_N0_2001_B1,3947512,1883,Area,TP,River,2001,B1,,TP_River_N0_2001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_TP_River_N0_2001_B1_EFF,Map_TP_River_N0_2001_B1_EFF,233716,101,Area,TP,River,2001,B1,_EFF,TP_River_N0_2001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/River/Map_TP_River_N0_2001_B1_GD,Map_TP_River_N0_2001_B1_GD,832604,459,Area,TP,River,2001,B1,_GD,TP_River_N0_2001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_BB_Sea_N0_1001_D1,Map_BB_Sea_N0_1001_D1,8136011,709,Area,BB,Sea,1001,D1,,BB_Sea_N0_1001_D1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_BB_Sea_N0_1001_D1_EFF,Map_BB_Sea_N0_1001_D1_EFF,9291,7,Area,BB,Sea,1001,D1,_EFF,BB_Sea_N0_1001_D1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_BB_Sea_N0_1001_D1_GD,Map_BB_Sea_N0_1001_D1_GD,8601,8,Area,BB,Sea,1001,D1,_GD,BB_Sea_N0_1001_D1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DB_Sea_N0_1001_A1,Map_DB_Sea_N0_1001_A1,3053064,356,Area,DB,Sea,1001,A1,,DB_Sea_N0_1001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DB_Sea_N0_2001_A1,Map_DB_Sea_N0_2001_A1,5281719,710,Area,DB,Sea,2001,A1,,DB_Sea_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DB_Sea_N0_2001_A1_EFF,Map_DB_Sea_N0_2001_A1_EFF,186473,77,Area,DB,Sea,2001,A1,_EFF,DB_Sea_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DB_Sea_N0_2001_A1_GD,Map_DB_Sea_N0_2001_A1_GD,8105,8,Area,DB,Sea,2001,A1,_GD,DB_Sea_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DB_Sea_N0_2001_B1,Map_DB_Sea_N0_2001_B1,2727698,969,Area,DB,Sea,2001,B1,,DB_Sea_N0_2001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DB_Sea_N0_2001_B1_EFF,Map_DB_Sea_N0_2001_B1_EFF,83430,49,Area,DB,Sea,2001,B1,_EFF,DB_Sea_N0_2001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DB_Sea_N0_2001_B1_GD,Map_DB_Sea_N0_2001_B1_GD,8523,8,Area,DB,Sea,2001,B1,_GD,DB_Sea_N0_2001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DB_Sea_N0_9002_A1,Map_DB_Sea_N0_9002_A1,7523439,997,Area,DB,Sea,9002,A1,,DB_Sea_N0_9002_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DB_Sea_N0_9002_A1_EFF,Map_DB_Sea_N0_9002_A1_EFF,31298,15,Area,DB,Sea,9002,A1,_EFF,DB_Sea_N0_9002_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DB_Sea_N0_9002_A1_GD,Map_DB_Sea_N0_9002_A1_GD,126100,38,Area,DB,Sea,9002,A1,_GD,DB_Sea_N0_9002_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DB_Sea_N0_9003_A1,Map_DB_Sea_N0_9003_A1,2745749,531,Area,DB,Sea,9003,A1,,DB_Sea_N0_9003_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DB_Sea_N0_9003_A1_GD,Map_DB_Sea_N0_9003_A1_GD,5303,5,Area,DB,Sea,9003,A1,_GD,DB_Sea_N0_9003_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_1001_A1,Map_DP_Sea_N0_1001_A1,4767885,1798,Area,DP,Sea,1001,A1,,DP_Sea_N0_1001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_1001_A1_EFF,Map_DP_Sea_N0_1001_A1_EFF,48077,31,Area,DP,Sea,1001,A1,_EFF,DP_Sea_N0_1001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_1001_A1_GD,Map_DP_Sea_N0_1001_A1_GD,597322,358,Area,DP,Sea,1001,A1,_GD,DP_Sea_N0_1001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_1001_B1,Map_DP_Sea_N0_1001_B1,3782328,1225,Area,DP,Sea,1001,B1,,DP_Sea_N0_1001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_1001_B1_EFF,Map_DP_Sea_N0_1001_B1_EFF,37994,21,Area,DP,Sea,1001,B1,_EFF,DP_Sea_N0_1001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_1001_B1_GD,Map_DP_Sea_N0_1001_B1_GD,531129,329,Area,DP,Sea,1001,B1,_GD,DP_Sea_N0_1001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_1001_C1,Map_DP_Sea_N0_1001_C1,1445297,569,Area,DP,Sea,1001,C1,,DP_Sea_N0_1001_C1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_1001_C1_EFF,Map_DP_Sea_N0_1001_C1_EFF,57186,33,Area,DP,Sea,1001,C1,_EFF,DP_Sea_N0_1001_C1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_1001_C1_GD,Map_DP_Sea_N0_1001_C1_GD,243125,152,Area,DP,Sea,1001,C1,_GD,DP_Sea_N0_1001_C1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_1001_D1,Map_DP_Sea_N0_1001_D1,888479,357,Area,DP,Sea,1001,D1,,DP_Sea_N0_1001_D1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_1001_D1_EFF,Map_DP_Sea_N0_1001_D1_EFF,59693,37,Area,DP,Sea,1001,D1,_EFF,DP_Sea_N0_1001_D1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_1001_D1_GD,Map_DP_Sea_N0_1001_D1_GD,381965,255,Area,DP,Sea,1001,D1,_GD,DP_Sea_N0_1001_D1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2001_A1,Map_DP_Sea_N0_2001_A1,3304018,1398,Area,DP,Sea,2001,A1,,DP_Sea_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2001_A1_EFF,Map_DP_Sea_N0_2001_A1_EFF,159555,81,Area,DP,Sea,2001,A1,_EFF,DP_Sea_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2001_A1_GD,Map_DP_Sea_N0_2001_A1_GD,503137,284,Area,DP,Sea,2001,A1,_GD,DP_Sea_N0_2001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2001_B1,Map_DP_Sea_N0_2001_B1,4064602,1641,Area,DP,Sea,2001,B1,,DP_Sea_N0_2001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2001_B1_EFF,Map_DP_Sea_N0_2001_B1_EFF,355800,151,Area,DP,Sea,2001,B1,_EFF,DP_Sea_N0_2001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2001_B1_GD,Map_DP_Sea_N0_2001_B1_GD,682663,378,Area,DP,Sea,2001,B1,_GD,DP_Sea_N0_2001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2002_A2,Map_DP_Sea_N0_2002_A2,4233584,1607,Area,DP,Sea,2002,A2,,DP_Sea_N0_2002_A2
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2002_A2_EFF,Map_DP_Sea_N0_2002_A2_EFF,28372,27,Area,DP,Sea,2002,A2,_EFF,DP_Sea_N0_2002_A2
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2002_A2_GD,Map_DP_Sea_N0_2002_A2_GD,804834,434,Area,DP,Sea,2002,A2,_GD,DP_Sea_N0_2002_A2
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2002_B3,Map_DP_Sea_N0_2002_B3,3174431,1341,Area,DP,Sea,2002,B3,,DP_Sea_N0_2002_B3
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2002_B3_EFF,Map_DP_Sea_N0_2002_B3_EFF,50200,31,Area,DP,Sea,2002,B3,_EFF,DP_Sea_N0_2002_B3
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2002_B3_GD,Map_DP_Sea_N0_2002_B3_GD,523741,328,Area,DP,Sea,2002,B3,_GD,DP_Sea_N0_2002_B3
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2002_C1,Map_DP_Sea_N0_2002_C1,2225767,959,Area,DP,Sea,2002,C1,,DP_Sea_N0_2002_C1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2002_C1_EFF,Map_DP_Sea_N0_2002_C1_EFF,415602,195,Area,DP,Sea,2002,C1,_EFF,DP_Sea_N0_2002_C1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2002_C1_GD,Map_DP_Sea_N0_2002_C1_GD,457046,252,Area,DP,Sea,2002,C1,_GD,DP_Sea_N0_2002_C1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2009_A1,Map_DP_Sea_N0_2009_A1,3734277,1464,Area,DP,Sea,2009,A1,,DP_Sea_N0_2009_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2009_A1_EFF,Map_DP_Sea_N0_2009_A1_EFF,37103,21,Area,DP,Sea,2009,A1,_EFF,DP_Sea_N0_2009_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_2009_A1_GD,Map_DP_Sea_N0_2009_A1_GD,786816,453,Area,DP,Sea,2009,A1,_GD,DP_Sea_N0_2009_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_9001_A1,Map_DP_Sea_N0_9001_A1,2156877,957,Area,DP,Sea,9001,A1,,DP_Sea_N0_9001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_9001_A1_EFF,Map_DP_Sea_N0_9001_A1_EFF,17239,11,Area,DP,Sea,9001,A1,_EFF,DP_Sea_N0_9001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_9001_A1_GD,Map_DP_Sea_N0_9001_A1_GD,270833,187,Area,DP,Sea,9001,A1,_GD,DP_Sea_N0_9001_A1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_9001_B1,Map_DP_Sea_N0_9001_B1,1579219,681,Area,DP,Sea,9001,B1,,DP_Sea_N0_9001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_9001_B1_EFF,Map_DP_Sea_N0_9001_B1_EFF,17232,11,Area,DP,Sea,9001,B1,_EFF,DP_Sea_N0_9001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_9001_B1_GD,Map_DP_Sea_N0_9001_B1_GD,269309,158,Area,DP,Sea,9001,B1,_GD,DP_Sea_N0_9001_B1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_9001_C1,Map_DP_Sea_N0_9001_C1,1816079,878,Area,DP,Sea,9001,C1,,DP_Sea_N0_9001_C1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_9001_C1_EFF,Map_DP_Sea_N0_9001_C1_EFF,156379,69,Area,DP,Sea,9001,C1,_EFF,DP_Sea_N0_9001_C1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_9001_C1_GD,Map_DP_Sea_N0_9001_C1_GD,868394,501,Area,DP,Sea,9001,C1,_GD,DP_Sea_N0_9001_C1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_9001_D1,Map_DP_Sea_N0_9001_D1,1811357,828,Area,DP,Sea,9001,D1,,DP_Sea_N0_9001_D1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_9001_D1_EFF,Map_DP_Sea_N0_9001_D1_EFF,13365,9,Area,DP,Sea,9001,D1,_EFF,DP_Sea_N0_9001_D1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_9001_D1_GD,Map_DP_Sea_N0_9001_D1_GD,879298,513,Area,DP,Sea,9001,D1,_GD,DP_Sea_N0_9001_D1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_9001_E1,Map_DP_Sea_N0_9001_E1,2045845,910,Area,DP,Sea,9001,E1,,DP_Sea_N0_9001_E1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_9001_E1_EFF,Map_DP_Sea_N0_9001_E1_EFF,17243,11,Area,DP,Sea,9001,E1,_EFF,DP_Sea_N0_9001_E1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_9001_E1_GD,Map_DP_Sea_N0_9001_E1_GD,101440,65,Area,DP,Sea,9001,E1,_GD,DP_Sea_N0_9001_E1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_9001_F1,Map_DP_Sea_N0_9001_F1,2251723,1016,Area,DP,Sea,9001,F1,,DP_Sea_N0_9001_F1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_9001_F1_EFF,Map_DP_Sea_N0_9001_F1_EFF,13338,9,Area,DP,Sea,9001,F1,_EFF,DP_Sea_N0_9001_F1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_9001_F1_GD,Map_DP_Sea_N0_9001_F1_GD,856525,493,Area,DP,Sea,9001,F1,_GD,DP_Sea_N0_9001_F1
OT0,UE5.4.2,Level/Area/V1_0_0/Sea/Map_DP_Sea_N0_9002_A1,Map_DP_Sea_N0_9002_A1,8018269,3271,Area,DP,Sea,9002,A1,,DP_Sea_N0_9002_A1
