file_path,particle_modules,emitters,total_objects
Game/Effect/Resource/V1_0_0/Materials/Mii/IDDanas_01/FxMii_Danas_Btl_MagicCharge_Smn_Base.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/IDDanas_01/FxMii_Danas_Btl_MagicCharge_Smn_Moji.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/IDDanas_01/FxMii_Danas_Btl_Brush_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/IDDanas_01/FxMii_Danas_Btl_MagicCharge_Smn_Hl.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID616_01/FxMii_Btl_ID616_Hand_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID616_01/FxMii_Btl_ID616_Hand_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9031_01/FxMii_Btl_ID9031_WindOneShot_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/IDDanas_02/FxMii_Danas_Btl_Appearance_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/IDDanas_02/FxMii_Danas_Btl_IDDanas02_Aura_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/IDDanas_02/FxMii_Danas_Btl_Emgel_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/IDDanas_02/FxMii_Danas_Btl_Face_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/IDDanas_02/FxMii_Danas_Btl_IDDanas02_Fire_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/IDDanas_02/FxMii_Danas_Btl_IDDanas02_Thunder_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/IDDanas_02/Btl_IDDanas02_Distotion_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9026_01/FxMii_WizardSpell_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9026_01/FxMii_WizardSpell_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9026_01/FxMii_Btl_ID9026_Fresnel_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9029_01/FxMii_Btl_ID9029_Cha_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9029_01/FxMii_WaterWave_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9029_01/FxMii_Btl_ID9029_symbol_b.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9029_01/FxMii_Btl_ID9029_symbol_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9029_01/FxMii_Btl_ID9029_Cha_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9029_01/FxMii_Btl_ID9029_Cha_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID216_01/FxMii_Hagupit_Btl_ID216_Dome_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID216_01/FxMii_Hagupit_Btl_ID216_Circle_04.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID216_01/FxMii_Hagupit_Btl_ID216_Dome_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID216_01/FxMii_Hagupit_Btl_ID216_Dome_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID216_01/FxMii_Hagupit_Btl_Beam_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID216_01/FxMii_Hagupit_Btl_ID216_Circle_03.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID216_01/FxMii_Hagupit_Btl_ID216_Circle_05.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID216_01/FxMii_Hagupit_Btl_ID216_Circle_02.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID216_01/FxMii_Hagupit_Btl_Beam_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID216_01/FxMii_Hagupit_Btl_ID216_Circle_01.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID215_01/FxMii_Hagupit_Btl_Magic_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID215_01/FxMii_GpuFlare_M.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID215_01/FxMii_Hagupit_Btl_Magic_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID215_01/FxMii_Circle_G.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID215_01/FxMii_Hagupit_Btl_Magic_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9017_01/FxMii_Btl_ID9017_Wind_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9017_01/FxMii_Btl_ID9017_Cat_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9017_01/FxMii_Btl_ID9017_Giza_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9017_01/FxMii_Btl_ID9017_Circle_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9017_01/FxMii_Btl_ID9017_Shot_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9017_01/FxMii_Btl_ID9017_Arrow_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9017_01/FxMii_Btl_ID9017_Shot_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9017_01/FxMii_Btl_ID9017_Aura_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9017_01/FxMii_Btl_ID9017_Diamond_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID614_01/FxMii_Btl_ID614_ThunderRing_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID908_01/FxMii_Btl_ID908_Laser_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID908_01/FxMii_Btl_ID908_Laser_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID908_01/FxMii_Btl_ID908_Laser_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID908_01/FxMii_Btl_ID908_Dome_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID908_01/FxMii_Btl_ID908_SP01_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID202_01/FxMii_BendLazer_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID220_01/FxMii_Danas_Btl_ID220_Skill05_Smoke_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID220_01/FxMii_Danas_Btl_ID220_Skill05_Fire_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID220_01/FxMii_Danas_Btl_ID220_Skill01_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID220_01/FxMii_Danas_Btl_ID220_Skill01_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID220_01/FxMii_Danas_Btl_ID220_Skill01_Stripe_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID220_01/FxMii_Danas_Btl_ID220_Skill07_OneShot_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID220_01/FxMii_Danas_Btl_ID220_Skill05_Dust_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID220_01/FxMii_Danas_Btl_ID220_Skill06_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID220_01/FxMii_Danas_Btl_ID220_Skill05_Beam_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID220_01/FxMii_Danas_Btl_ID220_Skill01_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID220_01/FxMii_Danas_Btl_ID220_Bow_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID220_01/FxMii_Danas_Btl_ID220_Skill05_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID220_01/FxMii_Danas_Btl_ID220_Skill03_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID220_01/FxMii_Danas_Btl_ID220_Cutter_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID220_01/FxMii_Danas_Btl_ID220_Skill01_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID220_01/FxMii_Danas_Btl_ID220_Skill08_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID220_01/FxMii_Danas_Btl_ID220_Skill04_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID218_01/FxMii_Btl_ID218_Oneshot_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID218_01/FxMii_Danas_Btl_ID218_Skill07_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID218_01/FxMii_Danas_Btl_ID218_Ring_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID218_01/FxMii_Danas_Btl_ID218_Shuchu_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID218_01/FxMii_Danas_Btl_ID218_Sphere_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID218_01/FxMii_Poke_A_Re.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID218_01/FxMii_Poke_A_Re2.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID218_01/FxMii_Danas_Btl_LightLine_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID218_01/FxMii_Btl_ID218_Aura_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID218_01/FxMii_Danas_Btl_ID218_Fire_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID218_01/FxMii_Danas_Btl_ID218_Skill05_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID218_01/FxMii_Danas_Btl_ID218_Skill03_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID218_01/FxMii_Danas_Btl_ID218_Skill07_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID218_01/FxMii_Danas_Btl_ID218_DoomPoint_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID218_01/FxMii_Danas_Btl_ID218_Fire_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID218_01/FxMii_Danas_Btl_ID218_ShockRing_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID313_01/FxMii_Btl_ID313_SP01_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID219_01/FxMii_Danas_Btl_ID219_SP_Fire_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID219_01/FxMii_Danas_Btl_ID219_Skill04_Phoenix_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID219_01/FxMii_Danas_Btl_ID219_Skill04_Phoenix_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID219_01/FxMii_Danas_Btl_ID219_Aura_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID219_01/FxMii_Danas_Btl_ID219_MagicStone_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID219_01/FxMii_Danas_Btl_ID219_SP_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID219_01/FxMii_Danas_Btl_ID219_Skill03_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID219_01/FxMii_Danas_Btl_ID219_Skill01_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_RadiusDepthFade_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Scroll_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_NoiseScroll_I.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_WindBullet_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Parawater_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_ky_deco_rainbow_Ring_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Danas_Object_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Shock_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_DistotionCircle_H.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Liquid_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Eve_OctConstellation_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_godRay_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Eve_GodBeast0004_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Eve_OctConstellation_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Noisescroll_K.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_DistotionCircle_I.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_StaffnotationRibon_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Spiral_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Env_Constellation_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_SphereFresnel_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_RadiusDepthFadeAdd_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Line_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Distotion_E.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_StaffnotationRibon_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Noisescroll_L.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Eve_GodBeast0003_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_FireParticle_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_LiquidDeform_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_CylFresnel_G.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Eve_GodBeast0005_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_CylDissolve_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Flare_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Noisescroll_H.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Eve_GodBeast0002_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Eve_OctConstellation_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_AuraPar_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Eve_GodBeast0006_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_GPUStar_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_LineNoise_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxTX_Btl_gaSlash_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_SmokeDist_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Fireanime_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_SparkMagic_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_StaffnotationRibon_B_Re.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Danas_Object_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_CylFresnel_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Danas_Object_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Bite_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_GpuLine_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Liquid_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_MagicScroll_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_FireParticle_D2.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_GpuFlare_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_SlashAfter_B2.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_LIghtningMdl_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_WaterSctoll_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Eve_GodBeast0001_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Spiral_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Fireanime_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Cloth_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Punch_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_SandDissolve_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Env_Constellation_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Flare_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Spiral_G.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Env_Constellation_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_DistotionSlash_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_SphereFresnel_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_Shock_D.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/Add_01/FxMii_FireParticle_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID319_01/FxMii_Btl_ID319_OneShot_Victory.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID319_01/FxMii_Btl_ID319_OneShot_Sand.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID319_01/FxMii_Btl_ID319_OneShot_Tomorrow.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID319_01/FxMii_Btl_ID319_OneShot_Alcohol.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID319_01/FxMii_Btl_ID319_OneShot_Night.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID319_01/FxMii_Btl_ID319_OneShot_Wind.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID319_01/FxMii_Btl_ID319_OneShot_Time.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID319_01/FxMii_Btl_ID319_OneShot_Storm.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID911_01/FxMii_Btl_ID911_Yaiba_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID911_01/FxMii_Btl_ID911_Yaiba_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9018_01/FxMii_Btl_ID9018_OneShot_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9018_01/FxMii_Btl_ID9018_Sphere_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9018_01/FxMii_Btl_ID9018_Hishi_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9018_01/FxMii_Btl_ID9018_NeedleLight_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9018_01/FxMii_Btl_ID9018_NeedleLight_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9018_01/FxMii_Btl_ID9018_CylFresnel_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9018_01/FxMii_Btl_ID9018_Ticket_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9016_01/FxMii_Btl_ID9016_SlashGlow_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9016_01/FxMii_Btl_ID9016_Fresnel_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9016_01/FxMii_Btl_ID9016_PC_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9016_01/FxMii_Btl_ID9016_Thunder_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9016_01/FxMii_Btl_ID9016_SpeedCorn_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9016_01/FxMii_Btl_ID9016_Oneshot_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID910_01/FxMii_Btl_ID910_Spiral_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID910_01/FxMii_Btl_ID910_Bord_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID910_01/FxMii_Btl_ID910_Gate_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID910_01/FxMii_Btl_ID910_MoyaSkull_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID910_01/FxMii_Btl_ID910_Gate_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID910_01/FxMii_Btl_ID910_Gate_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID910_01/FxMii_Btl_ID910_StandAura_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID910_01/FxMii_Btl_ID910_StandAura_Gate.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID910_01/FxMii_Btl_ID910_GateAura_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID223_01/FxMii_Danas_Btl_ID223_Skill01_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID223_01/FxMii_Danas_Btl_ID223_Triangle_A3.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID223_01/FxMii_Danas_Btl_ID223_Star_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID223_01/FxMii_Danas_Btl_ID223_Skill08_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID223_01/FxMii_Danas_Btl_ID223_Skill03_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID223_01/FxMii_Danas_Btl_ID223_Skill06_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID223_01/FxMii_Danas_Btl_ID223_Skill02_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID223_01/FxMii_Danas_Btl_ID223_Skill07_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID223_01/FxMii_Danas_Btl_ID223_Skill02_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID223_01/FxMii_Danas_Btl_ID223_Skill04_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID223_01/FxMii_Danas_Btl_ID223_Skill02_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID221_01/FxMii_Danas_Btl_ID221_Skill06_Aura_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID221_01/FxMii_Danas_Btl_ID221_Skill03_Wave_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID221_01/FxMii_Danas_Btl_ID221_Skill06_Hibi_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID221_01/FxMii_Danas_Btl_ID221_SP_Slash_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID221_01/FxMii_Danas_Btl_ID221_Skill03_Bubble_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID221_01/FxMii_Danas_Btl_ID221_Skill03_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID221_01/FxMii_Danas_Btl_ID221_SP_Ice_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9015_01/FxMii_Btl_ID9015_Circle_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9019_01/FxMii_Nakri_Btl_ID9019_Cross_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9019_01/FxMii_Nakri_Btl_ID9019_Distotion_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9019_01/FxMii_Nakri_Btl_ID9019_Rainbow_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID9019_01/FxMii_Nakri_Btl_ID9019_Rainbow_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID907_02/FxMii_Btl_ID907_Radius_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID907_02/FxMii_Btl_ID907_02_Skill08_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID907_02/FxMii_Btl_ID907_Thunder_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID301_01/FxMii_Lightning_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID301_01/FxMii_Slash_C.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID301_01/FxMii_Btl_ID301_Act02_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID301_01/FxMii_DistSlash_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID301_01/FxMii_SlashDissolve_B.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID301_01/FxMii_FenSPplane_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID301_01/FxMii_DistSlash_B2.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID301_01/FxMii_Noisescroll_E.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID301_01/FxMii_SlashAfter_A.json,0,0,1
Game/Effect/Resource/V1_0_0/Materials/Mii/ID301_01/FxMii_Locus_B2.json,0,0,1
